	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Comparison
GO:00080211	CC	GO:0008021	synaptic vesicle	28/610	227/21251	9.25149039000315e-11	7.21616250420245e-09	5.75957446836286e-09	Sema4c/Atg9a/Sgta/Rnf112/Calm1/Kcnk9/Syngr1/Dlg1/Ptprs/Bin1/Slc6a7/Sptbn2/Grin1/Rab14/Slc32a1/Aph1a/Slc6a9/Svop/Brsk1/Calm3/Ptpn5/Prrt2/Slc18a1/Rab8a/Gipc1/Hspa8/Scamp5/Cdk16	28	Craving_vs_Maintenance
GO:00970601	CC	GO:0097060	synaptic membrane	37/610	463/21251	2.31835279634873e-08	1.58227578350801e-06	1.26289218116892e-06	Sema4c/Epha4/Palm/Rtn4/Flot2/Ppp1r9b/Grin2c/Cyth1/Slc16a3/Prr7/Pcdh8/Adgrb1/Dlg1/Ptprs/Slc6a7/Nrxn2/Dagla/Grin1/Chrm4/Slc1a2/Src/Aph1a/Kcna2/Slc6a9/Akap9/Met/Slc6a11/Iqsec3/Clstn3/Cacng7/Syt3/Ptpn5/Apbb1/Prrt2/Hspa8/Kcnd1/Glra2	37	Craving_vs_Maintenance
GO:01500341	CC	GO:0150034	distal axon	32/610	371/21251	3.59616118354024e-08	2.18167111801441e-06	1.74129909939843e-06	Map2/Arpc2/Epha4/Cbarp/Inpp5j/Ywhae/Cdk5r1/Ppp1r9b/Calm1/Hsp90aa1/Map3k12/Hsp90ab1/Bin1/Grin1/Kif5c/Chrm4/Src/Slc32a1/Stmn2/Hcn3/Kcna2/Kcnab2/Ap1s1/Fscn1/Brsk1/Calm3/Apbb1/Prrt2/Slc18a1/Katnb1/Hspa8/Elk1	32	Craving_vs_Maintenance
GO:00306581	CC	GO:0030658	transport vesicle membrane	18/610	148/21251	2.62714619019229e-07	1.43442181984499e-05	1.14488265551538e-05	Sema4c/Sgta/Ap1b1/Calm1/Syngr1/Dlg1/Ptprs/Bin1/Slc6a7/Grin1/Rab14/Slc32a1/Slc6a9/Pef1/Ap1s1/Calm3/Slc18a1/Scamp5	18	Craving_vs_Maintenance
GO:00306721	CC	GO:0030672	synaptic vesicle membrane	15/610	109/21251	5.24485142117277e-07	2.38640739663361e-05	1.90470920032064e-05	Sema4c/Sgta/Calm1/Syngr1/Dlg1/Ptprs/Bin1/Slc6a7/Grin1/Rab14/Slc32a1/Slc6a9/Calm3/Slc18a1/Scamp5	15	Craving_vs_Maintenance
GO:00995011	CC	GO:0099501	exocytic vesicle membrane	15/610	109/21251	5.24485142117277e-07	2.38640739663361e-05	1.90470920032064e-05	Sema4c/Sgta/Calm1/Syngr1/Dlg1/Ptprs/Bin1/Slc6a7/Grin1/Rab14/Slc32a1/Slc6a9/Calm3/Slc18a1/Scamp5	15	Craving_vs_Maintenance
GO:00304261	CC	GO:0030426	growth cone	20/610	200/21251	1.38780308003802e-06	5.82877293615968e-05	4.65223056790073e-05	Map2/Arpc2/Epha4/Cbarp/Inpp5j/Ywhae/Cdk5r1/Ppp1r9b/Calm1/Hsp90aa1/Map3k12/Hsp90ab1/Grin1/Kif5c/Src/Stmn2/Fscn1/Calm3/Apbb1/Katnb1	20	Craving_vs_Maintenance
GO:00304271	CC	GO:0030427	site of polarized growth	20/610	207/21251	2.37146533469473e-06	9.24871480530944e-05	7.38185450047833e-05	Map2/Arpc2/Epha4/Cbarp/Inpp5j/Ywhae/Cdk5r1/Ppp1r9b/Calm1/Hsp90aa1/Map3k12/Hsp90ab1/Grin1/Kif5c/Src/Stmn2/Fscn1/Calm3/Apbb1/Katnb1	20	Craving_vs_Maintenance
GO:0045211	CC	GO:0045211	postsynaptic membrane	25/610	323/21251	7.77320563002259e-06	0.000282944684932822	0.000225832079356446	Sema4c/Epha4/Rtn4/Grin2c/Slc16a3/Prr7/Pcdh8/Adgrb1/Dlg1/Ptprs/Dagla/Grin1/Chrm4/Slc6a9/Akap9/Met/Slc6a11/Iqsec3/Clstn3/Cacng7/Apbb1/Prrt2/Hspa8/Kcnd1/Glra2	25	Craving_vs_Maintenance
GO:00347051	CC	GO:0034705	potassium channel complex	12/610	90/21251	9.98945460016761e-06	0.00034089013823072	0.00027208119766246	Calm1/Pde4d/Calm2/Hcn3/Kcna2/Kcnab2/Akap9/Kcnh2/Abcb8/Kcnip4/Calm3/Kcnd1	12	Craving_vs_Maintenance
GO:00996991	CC	GO:0099699	integral component of synaptic membrane	19/610	225/21251	2.88496071875702e-05	0.000885572925153172	0.000706819338757303	Epha4/Rtn4/Slc16a3/Pcdh8/Adgrb1/Ptprs/Slc6a7/Dagla/Grin1/Chrm4/Slc1a2/Aph1a/Kcna2/Slc6a9/Slc6a11/Clstn3/Cacng7/Syt3/Prrt2	19	Craving_vs_Maintenance
GO:00992401	CC	GO:0099240	intrinsic component of synaptic membrane	20/610	245/21251	2.91947118182364e-05	0.000885572925153172	0.000706819338757303	Epha4/Rtn4/Flot2/Slc16a3/Pcdh8/Adgrb1/Ptprs/Slc6a7/Dagla/Grin1/Chrm4/Slc1a2/Aph1a/Kcna2/Slc6a9/Slc6a11/Clstn3/Cacng7/Syt3/Prrt2	20	Craving_vs_Maintenance
GO:00312561	CC	GO:0031256	leading edge membrane	15/610	152/21251	3.32603602951378e-05	0.00095118470741388	0.000759187331539129	Map2/Arpc2/Ptprk/Palm/Apc2/Ppp1r9b/Unc5a/Twf1/Dagla/Grin1/Slc1a2/Src/Slc12a5/Akt2/Rps3	15	Craving_vs_Maintenance
GO:00312521	CC	GO:0031252	cell leading edge	27/610	397/21251	3.48419306745011e-05	0.00095118470741388	0.000759187331539129	Map2/Arpc2/Cdc42bpa/Ptprk/Palm/Apc2/Inpp5j/Flot2/Ppp1r9b/Unc5a/Ywhaz/Twf1/Dagla/Grin1/Slc1a2/Src/Slc12a5/Stmn2/Kcna2/Tln1/Plekhg5/Fscn1/Cadm4/Akt2/Rps3/Apbb1/Sh2b1	27	Craving_vs_Maintenance
GO:00431941	CC	GO:0043194	axon initial segment	6/610	25/21251	6.06541460044397e-05	0.00145415732102615	0.00116063453037368	Map2/Nav1/Bin1/Bcan/Kcna2/Kcnab2	6	Craving_vs_Maintenance
GO:00431971	CC	GO:0043197	dendritic spine	17/610	198/21251	6.09609055677228e-05	0.00145415732102615	0.00116063453037368	Arpc2/Epha4/Dip2a/Palm/Cdk5r1/Ppp1r9b/Ppp1r1b/Dagla/Nsmf/Grin1/Slc1a2/Apbb1/Rab8a/Gipc1/Hspa8/Nedd4/Kcnd1	17	Craving_vs_Maintenance
GO:00080761	CC	GO:0008076	voltage-gated potassium channel complex	10/610	76/21251	6.12557113252774e-05	0.00145415732102615	0.00116063453037368	Calm1/Calm2/Hcn3/Kcna2/Kcnab2/Akap9/Kcnh2/Kcnip4/Calm3/Kcnd1	10	Craving_vs_Maintenance
GO:0044309	CC	GO:0044309	neuron spine	17/610	203/21251	8.31036067530711e-05	0.00189060705363237	0.00150898654367419	Arpc2/Epha4/Dip2a/Palm/Cdk5r1/Ppp1r9b/Ppp1r1b/Dagla/Nsmf/Grin1/Slc1a2/Apbb1/Rab8a/Gipc1/Hspa8/Nedd4/Kcnd1	17	Craving_vs_Maintenance
GO:00432091	CC	GO:0043209	myelin sheath	17/610	207/21251	0.000105628561590387	0.00222681102583217	0.00177732748157802	Igsf8/Rtn4/Ubb/Calm1/Hsp90aa1/Rala/Dlg1/Calm2/Ina/Hrh3/Gstm1/Ywhag/Fscn1/Calm3/Tufm/Hspa8/Dlat	17	Craving_vs_Maintenance
GO:00443041	CC	GO:0044304	main axon	10/610	81/21251	0.000106038620277722	0.00222681102583217	0.00177732748157802	Map2/Nav1/Dlg1/Bin1/Dagla/Slc1a2/Bcan/Kcna2/Kcnab2/Apbb1	10	Craving_vs_Maintenance
GO:0098839	CC	GO:0098839	postsynaptic density membrane	11/610	99/21251	0.000127637605793459	0.00258111602826773	0.00206011574263127	Rtn4/Grin2c/Slc16a3/Dlg1/Ptprs/Dagla/Grin1/Chrm4/Akap9/Clstn3/Cacng7	11	Craving_vs_Maintenance
GO:0044292	CC	GO:0044292	dendrite terminus	5/610	19/21251	0.000159568133743701	0.00311157860800217	0.00248350403646212	Map2/Hsp90aa1/Hsp90ab1/Src/Slc32a1	5	Craving_vs_Maintenance
GO:0042734	CC	GO:0042734	presynaptic membrane	16/610	198/21251	0.000201206039860588	0.0036890887371715	0.00294444329513977	Epha4/Flot2/Cyth1/Dlg1/Ptprs/Slc6a7/Nrxn2/Grin1/Chrm4/Slc1a2/Aph1a/Kcna2/Slc6a9/Slc6a11/Apbb1/Prrt2	16	Craving_vs_Maintenance
GO:00432041	CC	GO:0043204	perikaryon	13/610	140/21251	0.000202697183361071	0.0036890887371715	0.00294444329513977	Arpc2/Resp18/Epha4/Clcn2/Nsmf/Endog/Rtn4rl2/Top1/Slc12a5/Kcna2/Ncdn/Ptpn5/Hspa8	13	Craving_vs_Maintenance
GO:00985621	CC	GO:0098562	cytoplasmic side of membrane	16/610	203/21251	0.000267123687483199	0.00470482365696215	0.00375515132828673	Sppl2b/Borcs6/Ppp1r9b/Cyth1/Rnf31/Cdip1/Dlg1/Gng3/Pkp4/Src/Kcnab2/Ajap1/Prmt8/Gramd1a/Ap2a1/Cdk16	16	Craving_vs_Maintenance
GO:0044294	CC	GO:0044294	dendritic growth cone	4/610	12/21251	0.000276900528846232	0.00472461527343883	0.00377094799152434	Map2/Hsp90aa1/Hsp90ab1/Src	4	Craving_vs_Maintenance
GO:00312531	CC	GO:0031253	cell projection membrane	21/610	312/21251	0.000289628141311879	0.00479202924716018	0.00382475440201333	Map2/Arpc2/Palm/Apc2/Ppp1r9b/Unc5a/Dmtn/Twf1/Dlg1/Hsp90ab1/Dagla/Grin1/Slc1a2/Src/Slc12a5/Scarb1/Fscn1/Akt2/Rps3/Rab8a/Ndrg4	21	Craving_vs_Maintenance
GO:00058741	CC	GO:0005874	microtubule	26/610	429/21251	0.00030664032704732	0.00492428289905402	0.00393031255100899	Map2/Nav1/Apc2/Csnk1d/Ttll5/Calm1/Chmp7/Kifc2/Dlg1/Calm2/Klc2/Lzts2/Arl3/Kif5c/Kif3b/Map9/Rusc1/Kcnab2/Dync1i1/Calm3/Eml2/Katnb1/Kifc3/Hspa8/Kif15/Mid1ip1	26	Craving_vs_Maintenance
GO:0098889	CC	GO:0098889	intrinsic component of presynaptic membrane	12/610	128/21251	0.000322696480457828	0.00503406509514212	0.00401793512509897	Epha4/Flot2/Ptprs/Slc6a7/Grin1/Chrm4/Slc1a2/Aph1a/Kcna2/Slc6a9/Slc6a11/Prrt2	12	Craving_vs_Maintenance
GO:0044306	CC	GO:0044306	neuron projection terminus	16/610	208/21251	0.000350966306142085	0.00532298897648829	0.00424853949540419	Arpc2/Epha4/Bin1/Grin1/Chrm4/Slc1a2/Slc32a1/Hcn3/Kcna2/Kcnab2/Ap1s1/Prrt2/Mob2/Slc18a1/Hspa8/Elk1	16	Craving_vs_Maintenance
GO:0005871	CC	GO:0005871	kinesin complex	7/610	48/21251	0.00041097882358357	0.00606471453180079	0.00484054716823892	Ywhae/Kifc2/Klc2/Kif5c/Kif3b/Kifc3/Kif15	7	Craving_vs_Maintenance
GO:0099056	CC	GO:0099056	integral component of presynaptic membrane	11/610	115/21251	0.000477290866768777	0.00685791613830927	0.00547364041114332	Epha4/Ptprs/Slc6a7/Grin1/Chrm4/Slc1a2/Aph1a/Kcna2/Slc6a9/Slc6a11/Prrt2	11	Craving_vs_Maintenance
GO:0005759	CC	GO:0005759	mitochondrial matrix	19/610	282/21251	0.000547144292435284	0.00766002009409398	0.00611383905717159	Supv3l1/Tbrg4/Mrpl27/Glrx5/Mccc2/Mipep/Abat/Pcx/Mrps5/Mtg2/Slc27a3/Mrps21/Fastk/Malsu1/Mrpl19/Rps3/Tufm/Dlat/Acat1	19	Craving_vs_Maintenance
GO:0034703	CC	GO:0034703	cation channel complex	16/610	218/21251	0.000588440227973035	0.00797912971488396	0.00636853615184492	Grin2c/Calm1/Pde4d/Calm2/Grin1/Ptpa/Hcn3/Kcna2/Kcnab2/Akap9/Kcnh2/Abcb8/Kcnip4/Cacng7/Calm3/Kcnd1	16	Craving_vs_Maintenance
GO:0099634	CC	GO:0099634	postsynaptic specialization membrane	12/610	137/21251	0.000599165418150627	0.00797912971488396	0.00636853615184492	Rtn4/Grin2c/Slc16a3/Dlg1/Ptprs/Dagla/Grin1/Chrm4/Akap9/Clstn3/Cacng7/Hspa8	12	Craving_vs_Maintenance
GO:00985631	CC	GO:0098563	intrinsic component of synaptic vesicle membrane	7/610	56/21251	0.00106247861571412	0.0138122220042836	0.0110242142081616	Syngr1/Ptprs/Slc6a7/Rab14/Slc32a1/Slc6a9/Scamp5	7	Craving_vs_Maintenance
GO:0043679	CC	GO:0043679	axon terminus	14/610	188/21251	0.00110269395975955	0.0140016488843887	0.0111754051246133	Arpc2/Epha4/Bin1/Grin1/Chrm4/Slc32a1/Hcn3/Kcna2/Kcnab2/Ap1s1/Prrt2/Slc18a1/Hspa8/Elk1	14	Craving_vs_Maintenance
GO:0019898	CC	GO:0019898	extrinsic component of membrane	20/610	324/21251	0.00117415889329604	0.0144161891763791	0.0115062701349932	Apc2/Sgta/Inpp5j/Rnf112/Ubb/Cyth1/Cdh24/Arsa/Bin1/Gng3/Stk39/Src/Snx16/Kcnab2/Akap9/Wipi2/Gramd1a/Pik3r2/Cdh13/Cdk16	20	Craving_vs_Maintenance
GO:0030285	CC	GO:0030285	integral component of synaptic vesicle membrane	6/610	42/21251	0.00118814745959169	0.0144161891763791	0.0115062701349932	Syngr1/Ptprs/Slc6a7/Slc32a1/Slc6a9/Scamp5	6	Craving_vs_Maintenance
GO:0099055	CC	GO:0099055	integral component of postsynaptic membrane	13/610	169/21251	0.00122135544637409	0.0144969581243534	0.0115707358077546	Epha4/Rtn4/Slc16a3/Pcdh8/Adgrb1/Ptprs/Dagla/Grin1/Chrm4/Slc6a9/Slc6a11/Clstn3/Cacng7	13	Craving_vs_Maintenance
GO:0030175	CC	GO:0030175	filopodium	9/610	94/21251	0.00151870497280021	0.0176428279818919	0.0140816093782595	Map2/Epha4/Palm/Ppp1r9b/Twf1/Src/Fscn1/Ap2a1/Apbb1	9	Craving_vs_Maintenance
GO:1902911	CC	GO:1902911	protein kinase complex	11/610	134/21251	0.00169435882748054	0.0192733316625911	0.0153829946179154	Cnppd1/Irs1/Zbtb7a/Cdk5r1/Cdk12/Calm1/Acvr1b/Cdkn1a/Ccnd3/Calm2/Calm3	11	Craving_vs_Maintenance
GO:0034702	CC	GO:0034702	ion channel complex	18/610	288/21251	0.00176806075002704	0.0197012483574441	0.0157245359937958	Grin2c/Calm1/Pde4d/Clcn2/Calm2/Grin1/Ptpa/Hcn3/Kcna2/Kcnab2/Akap9/Kcnh2/Abcb8/Kcnip4/Cacng7/Calm3/Kcnd1/Glra2	18	Craving_vs_Maintenance
GO:00059121	CC	GO:0005912	adherens junction	11/610	137/21251	0.00202114467689257	0.0214829765944557	0.0171466209949965	Flot2/Cdh24/Dlg1/Pkp4/Frmd5/Tln1/Ajap1/Zyx/Nectin2/Plekha7/Kifc3	11	Craving_vs_Maintenance
GO:00098981	CC	GO:0009898	cytoplasmic side of plasma membrane	13/610	179/21251	0.00204599777090054	0.0214829765944557	0.0171466209949965	Ppp1r9b/Cyth1/Rnf31/Dlg1/Gng3/Pkp4/Src/Kcnab2/Ajap1/Prmt8/Gramd1a/Ap2a1/Cdk16	13	Craving_vs_Maintenance
GO:0098936	CC	GO:0098936	intrinsic component of postsynaptic membrane	13/610	179/21251	0.00204599777090054	0.0214829765944557	0.0171466209949965	Epha4/Rtn4/Slc16a3/Pcdh8/Adgrb1/Ptprs/Dagla/Grin1/Chrm4/Slc6a9/Slc6a11/Clstn3/Cacng7	13	Craving_vs_Maintenance
GO:0005875	CC	GO:0005875	microtubule associated complex	11/610	138/21251	0.00214081410898338	0.0217912446717611	0.0173926649202026	Map2/Ywhae/Kifc2/Klc2/Kif5c/Kif3b/Dync1i1/Dnhd1/Katnb1/Kifc3/Kif15	11	Craving_vs_Maintenance
GO:0031519	CC	GO:0031519	PcG protein complex	6/610	47/21251	0.00215517804445988	0.0217912446717611	0.0173926649202026	Asxl2/Bap1/Cbx6/Cbx7/Phf1/Ring1	6	Craving_vs_Maintenance
GO:0043198	CC	GO:0043198	dendritic shaft	7/610	65/21251	0.00255622952384369	0.0251242403089447	0.0200528927856239	Map2/Arpc2/Epha4/Inpp5j/Slc1a2/Gipc1/Hspa8	7	Craving_vs_Maintenance
GO:1902554	CC	GO:1902554	serine/threonine protein kinase complex	10/610	121/21251	0.00257684515989177	0.0251242403089447	0.0200528927856239	Cnppd1/Zbtb7a/Cdk5r1/Cdk12/Calm1/Acvr1b/Cdkn1a/Ccnd3/Calm2/Calm3	10	Craving_vs_Maintenance
GO:0005776	CC	GO:0005776	autophagosome	8/610	83/21251	0.00262436272506137	0.0251386324190089	0.0200643798370343	Atg9a/Plekhm1/Chmp7/Trp53inp2/Atp13a2/Wipi2/Hspa8/Ulk3	8	Craving_vs_Maintenance
GO:00017261	CC	GO:0001726	ruffle	11/610	147/21251	0.00349815174859739	0.0329308768057617	0.026283753610151	Map2/Arpc2/Inpp5j/Ppp1r9b/Twf1/Src/Tln1/Fscn1/Akt2/Rps3/Sh2b1	11	Craving_vs_Maintenance
GO:0032587	CC	GO:0032587	ruffle membrane	7/610	69/21251	0.0035914639400767	0.0332362595132521	0.0265274945796923	Map2/Arpc2/Ppp1r9b/Twf1/Src/Akt2/Rps3	7	Craving_vs_Maintenance
GO:0032589	CC	GO:0032589	neuron projection membrane	7/610	70/21251	0.00389401356056909	0.0354355234011787	0.0282828353346597	Palm/Ppp1r9b/Unc5a/Dagla/Grin1/Slc1a2/Slc12a5	7	Craving_vs_Maintenance
GO:0030131	CC	GO:0030131	clathrin adaptor complex	4/610	25/21251	0.00526360199651183	0.0456010453827688	0.0363964387670451	Ap1b1/Sgip1/Ap1s1/Ap2a1	4	Craving_vs_Maintenance
GO:0035097	CC	GO:0035097	histone methyltransferase complex	7/610	74/21251	0.005301021634564	0.0456010453827688	0.0363964387670451	Pelp1/Hdac9/Phf1/Dpy30/Cxxc1/Phf20/Kmt2a	7	Craving_vs_Maintenance
GO:0099061	CC	GO:0099061	integral component of postsynaptic density membrane	7/610	74/21251	0.005301021634564	0.0456010453827688	0.0363964387670451	Rtn4/Slc16a3/Ptprs/Grin1/Chrm4/Clstn3/Cacng7	7	Craving_vs_Maintenance
GO:0032591	CC	GO:0032591	dendritic spine membrane	3/610	13/21251	0.00542869587890105	0.0456010453827688	0.0363964387670451	Palm/Ppp1r9b/Dagla	3	Craving_vs_Maintenance
GO:0098690	CC	GO:0098690	glycinergic synapse	3/610	13/21251	0.00542869587890105	0.0456010453827688	0.0363964387670451	Iqsec3/Hspa8/Glra2	3	Craving_vs_Maintenance
GO:0005876	CC	GO:0005876	spindle microtubule	7/610	75/21251	0.00570568752607186	0.0472015968065945	0.037673917636264	Csnk1d/Calm1/Chmp7/Calm2/Arl3/Map9/Calm3	7	Craving_vs_Maintenance
GO:00198881	MF	GO:0019888	protein phosphatase regulator activity	12/601	85/20962	5.39623405113536e-06	0.00319572559124646	0.00274555372003372	Cabin1/Ppp1r9b/Ppp1r1b/Calm1/Ppp1r16a/Ppp1r10/Calm2/Ppp2r5b/Ptpa/Styxl1/Ppp1r35/Calm3	12	Craving_vs_Maintenance
GO:00192081	MF	GO:0019208	phosphatase regulator activity	13/601	103/20962	7.83266076285897e-06	0.00319572559124646	0.00274555372003372	Cabin1/Ppp1r9b/Ppp1r1b/Calm1/Ppp1r16a/Sbf1/Ppp1r10/Calm2/Ppp2r5b/Ptpa/Styxl1/Ppp1r35/Calm3	13	Craving_vs_Maintenance
GO:00443891	MF	GO:0044389	ubiquitin-like protein ligase binding	24/601	317/20962	1.65915487170808e-05	0.00436632057401252	0.00375125064795193	Dnajb2/Bok/Egr2/Rtn4/Ube2b/Ubb/Ywhae/Hsp90aa1/Rala/Prr7/Rnf31/Ywhaz/Triobp/Cdkn1a/Hsp90ab1/Cul9/Wbp1l/Jun/Pink1/Ube2j2/Kcnh2/Tpi1/Apbb1/Hspa8	24	Craving_vs_Maintenance
GO:0031625	MF	GO:0031625	ubiquitin protein ligase binding	23/601	301/20962	2.14035322255516e-05	0.00436632057401252	0.00375125064795193	Dnajb2/Bok/Egr2/Rtn4/Ube2b/Ubb/Ywhae/Hsp90aa1/Rala/Rnf31/Ywhaz/Triobp/Cdkn1a/Hsp90ab1/Cul9/Wbp1l/Jun/Pink1/Ube2j2/Kcnh2/Tpi1/Apbb1/Hspa8	23	Craving_vs_Maintenance
GO:0072542	MF	GO:0072542	protein phosphatase activator activity	5/601	14/20962	3.07708110918405e-05	0.00502179637018837	0.00431439161835069	Calm1/Calm2/Ppp2r5b/Ptpa/Calm3	5	Craving_vs_Maintenance
GO:0035254	MF	GO:0035254	glutamate receptor binding	9/601	67/20962	0.000119763452974353	0.016287829604512	0.0139934139791086	Arpc2/Flot2/Cdk5r1/Calm1/Dlg1/Grin1/Calm3/Ptpn5/Nedd4	9	Craving_vs_Maintenance
GO:1990782	MF	GO:1990782	protein tyrosine kinase binding	12/601	123/20962	0.000220105655945499	0.0242892247416068	0.0208676776030833	Epha4/Irs1/Hsp90aa1/Prr7/Phyhip/Pitpnm1/Elmo2/Ywhag/Cadm4/Sh2b1/Pik3r2/Rab8a	12	Craving_vs_Maintenance
GO:0019211	MF	GO:0019211	phosphatase activator activity	5/601	21/20962	0.000264788394511918	0.0242892247416068	0.0208676776030833	Calm1/Calm2/Ppp2r5b/Ptpa/Calm3	5	Craving_vs_Maintenance
GO:0044325	MF	GO:0044325	transmembrane transporter binding	13/601	147/20962	0.000323805215128104	0.0242892247416068	0.0208676776030833	Cbarp/Ywhae/Ppp1r9b/Calm1/Pde4d/Ywhaz/Dlg1/Hsp90ab1/Calm2/Src/Kcnab2/Akap9/Calm3	13	Craving_vs_Maintenance
GO:0048156	MF	GO:0048156	tau protein binding	5/601	22/20962	0.000334634649528123	0.0242892247416068	0.0208676776030833	Hsp90aa1/Hsp90ab1/Ttbk1/Bin1/Apbb1	5	Craving_vs_Maintenance
GO:0004713	MF	GO:0004713	protein tyrosine kinase activity	12/601	129/20962	0.000342819333390946	0.0242892247416068	0.0208676776030833	Epha4/Aatk/Twf1/Ddr1/Ttbk1/Ttn/Src/Hipk1/Epha8/Met/Ephb6/Jak3	12	Craving_vs_Maintenance
GO:00192121	MF	GO:0019212	phosphatase inhibitor activity	7/601	47/20962	0.000357194481494218	0.0242892247416068	0.0208676776030833	Cabin1/Ppp1r9b/Ppp1r1b/Sbf1/Ppp1r10/Styxl1/Ppp1r35	7	Craving_vs_Maintenance
GO:0019902	MF	GO:0019902	phosphatase binding	17/601	232/20962	0.000403249338076147	0.0253116507592412	0.0217460776646732	Cabin1/Ywhae/Ppp1r9b/Akap11/Ppp1r16a/Dlg1/Ppp1r10/Grin1/Ptpa/Cry2/Trpc4ap/Styxl1/Ppp1r35/Met/Cadm4/Pik3r2/Jak3	17	Craving_vs_Maintenance
GO:0099106	MF	GO:0099106	ion channel regulator activity	12/601	135/20962	0.000519083221903825	0.0302551363623944	0.0259931899088682	Ywhae/Calm1/Fgf14/Dlg1/Calm2/Nrxn2/Kcnab2/Akap9/Kcnip4/Cacng7/Calm3/Nedd4	12	Craving_vs_Maintenance
GO:0097718	MF	GO:0097718	disordered domain specific binding	6/601	37/20962	0.000590614440006592	0.0321294255363586	0.0276034538276765	Calm1/Hsp90aa1/Crebbp/Hsp90ab1/Calm2/Calm3	6	Craving_vs_Maintenance
GO:0015175	MF	GO:0015175	neutral amino acid transmembrane transporter activity	6/601	40/20962	0.000906793967428047	0.0442751644498427	0.038038260479354	Mfsd12/Slc6a7/Slc1a2/Slc32a1/Slc6a9/Slc38a7	6	Craving_vs_Maintenance
GO:0016247	MF	GO:0016247	channel regulator activity	12/601	144/20962	0.000922399259371723	0.0442751644498427	0.038038260479354	Ywhae/Calm1/Fgf14/Dlg1/Calm2/Nrxn2/Kcnab2/Akap9/Kcnip4/Cacng7/Calm3/Nedd4	12	Craving_vs_Maintenance
GO:0005246	MF	GO:0005246	calcium channel regulator activity	6/601	41/20962	0.00103685112188756	0.0470039175255694	0.0403826226419365	Ywhae/Calm1/Calm2/Nrxn2/Cacng7/Calm3	6	Craving_vs_Maintenance
